,store,item,date,sales
3394,3,17,2015-11-30,1181
3395,3,17,2015-12-31,934
3396,3,17,2016-01-31,844
3397,3,17,2016-02-29,918
3398,3,17,2016-03-31,1108
3399,3,17,2016-04-30,1349
3400,3,17,2016-05-31,1462
3401,3,17,2016-06-30,1467
3402,3,17,2016-07-31,1601
3403,3,17,2016-08-31,1444
3404,3,17,2016-09-30,1336
3405,3,17,2016-10-31,1221
3406,3,17,2016-11-30,1337
3407,3,17,2016-12-31,943
3408,3,17,2017-01-31,895
3409,3,17,2017-02-28,909
3410,3,17,2017-03-31,1199
3411,3,17,2017-04-30,1386
3412,3,17,2017-05-31,1457
3413,3,17,2017-06-30,1491
3414,3,17,2017-07-31,1671
3415,3,17,2017-08-31,1461
3416,3,17,2017-09-30,1332
3417,3,17,2017-10-31,1301
3418,3,17,2017-11-30,1368
3419,3,17,2017-12-31,997
3420,3,18,2013-01-31,1602
3421,3,18,2013-02-28,1757
3422,3,18,2013-03-31,2221
3423,3,18,2013-04-30,2631
3424,3,18,2013-05-31,2833
3425,3,18,2013-06-30,2957
3426,3,18,2013-07-31,3124
3427,3,18,2013-08-31,2846
3428,3,18,2013-09-30,2547
3429,3,18,2013-10-31,2383
3430,3,18,2013-11-30,2510
3431,3,18,2013-12-31,1888
3432,3,18,2014-01-31,1852
3433,3,18,2014-02-28,2003
3434,3,18,2014-03-31,2587
3435,3,18,2014-04-30,2956
3436,3,18,2014-05-31,3254
3437,3,18,2014-06-30,3417
3438,3,18,2014-07-31,3662
3439,3,18,2014-08-31,3329
3440,3,18,2014-09-30,2880
3441,3,18,2014-10-31,2856
3442,3,18,2014-11-30,2923
3443,3,18,2014-12-31,2093
3444,3,18,2015-01-31,1962
3445,3,18,2015-02-28,2039
3446,3,18,2015-03-31,2662
3447,3,18,2015-04-30,2996
3448,3,18,2015-05-31,3395
3449,3,18,2015-06-30,3465
3450,3,18,2015-07-31,3764
3451,3,18,2015-08-31,3390
3452,3,18,2015-09-30,3013
3453,3,18,2015-10-31,2899
3454,3,18,2015-11-30,3072
3455,3,18,2015-12-31,2176
3456,3,18,2016-01-31,2253
3457,3,18,2016-02-29,2223
3458,3,18,2016-03-31,2949
3459,3,18,2016-04-30,3413
3460,3,18,2016-05-31,3667
3461,3,18,2016-06-30,3713
3462,3,18,2016-07-31,4223
3463,3,18,2016-08-31,3604
3464,3,18,2016-09-30,3358
3465,3,18,2016-10-31,3183
3466,3,18,2016-11-30,3288
3467,3,18,2016-12-31,2380
3468,3,18,2017-01-31,2230
3469,3,18,2017-02-28,2224
3470,3,18,2017-03-31,3046
3471,3,18,2017-04-30,3363
3472,3,18,2017-05-31,3697
3473,3,18,2017-06-30,3925
3474,3,18,2017-07-31,4298
3475,3,18,2017-08-31,3792
3476,3,18,2017-09-30,3428
3477,3,18,2017-10-31,3271
3478,3,18,2017-11-30,3474
3479,3,18,2017-12-31,2516
3480,3,19,2013-01-31,837
3481,3,19,2013-02-28,861
3482,3,19,2013-03-31,1060
3483,3,19,2013-04-30,1182
3484,3,19,2013-05-31,1351
3485,3,19,2013-06-30,1392
3486,3,19,2013-07-31,1509
3487,3,19,2013-08-31,1321
3488,3,19,2013-09-30,1203
3489,3,19,2013-10-31,1113
3490,3,19,2013-11-30,1248
3491,3,19,2013-12-31,874
3492,3,19,2014-01-31,948
3493,3,19,2014-02-28,877
3494,3,19,2014-03-31,1195
3495,3,19,2014-04-30,1386
3496,3,19,2014-05-31,1543
3497,3,19,2014-06-30,1667
3498,3,19,2014-07-31,1723
3499,3,19,2014-08-31,1565
3500,3,19,2014-09-30,1368
3501,3,19,2014-10-31,1375
3502,3,19,2014-11-30,1477
3503,3,19,2014-12-31,1042
3504,3,19,2015-01-31,963
3505,3,19,2015-02-28,965
3506,3,19,2015-03-31,1270
3507,3,19,2015-04-30,1468
3508,3,19,2015-05-31,1630
3509,3,19,2015-06-30,1619
3510,3,19,2015-07-31,1875
3511,3,19,2015-08-31,1605
3512,3,19,2015-09-30,1395
3513,3,19,2015-10-31,1383
3514,3,19,2015-11-30,1461
3515,3,19,2015-12-31,1018
3516,3,19,2016-01-31,1027
3517,3,19,2016-02-29,1081
3518,3,19,2016-03-31,1477
3519,3,19,2016-04-30,1613
3520,3,19,2016-05-31,1729
3521,3,19,2016-06-30,1766
3522,3,19,2016-07-31,1991
3523,3,19,2016-08-31,1717
3524,3,19,2016-09-30,1562
3525,3,19,2016-10-31,1469
3526,3,19,2016-11-30,1549
3527,3,19,2016-12-31,1156
3528,3,19,2017-01-31,1077
3529,3,19,2017-02-28,1105
3530,3,19,2017-03-31,1466
3531,3,19,2017-04-30,1732
3532,3,19,2017-05-31,1830
3533,3,19,2017-06-30,1903
3534,3,19,2017-07-31,2031
3535,3,19,2017-08-31,1848
3536,3,19,2017-09-30,1579
3537,3,19,2017-10-31,1479
3538,3,19,2017-11-30,1617
3539,3,19,2017-12-31,1157
3540,3,20,2013-01-31,964
3541,3,20,2013-02-28,951
3542,3,20,2013-03-31,1252
3543,3,20,2013-04-30,1421
3544,3,20,2013-05-31,1600
3545,3,20,2013-06-30,1714
3546,3,20,2013-07-31,1760
3547,3,20,2013-08-31,1581
3548,3,20,2013-09-30,1496
3549,3,20,2013-10-31,1406
3550,3,20,2013-11-30,1384
3551,3,20,2013-12-31,1062
3552,3,20,2014-01-31,1050
3553,3,20,2014-02-28,1084
3554,3,20,2014-03-31,1473
3555,3,20,2014-04-30,1558
3556,3,20,2014-05-31,1805
3557,3,20,2014-06-30,1896
3558,3,20,2014-07-31,1944
3559,3,20,2014-08-31,1806
3560,3,20,2014-09-30,1577
3561,3,20,2014-10-31,1596
3562,3,20,2014-11-30,1677
3563,3,20,2014-12-31,1269
3564,3,20,2015-01-31,1177
3565,3,20,2015-02-28,1149
3566,3,20,2015-03-31,1573
3567,3,20,2015-04-30,1771
3568,3,20,2015-05-31,1868
3569,3,20,2015-06-30,1882
3570,3,20,2015-07-31,2182
3571,3,20,2015-08-31,1932
3572,3,20,2015-09-30,1673
3573,3,20,2015-10-31,1627
3574,3,20,2015-11-30,1666
3575,3,20,2015-12-31,1297
3576,3,20,2016-01-31,1283
3577,3,20,2016-02-29,1266
3578,3,20,2016-03-31,1684
3579,3,20,2016-04-30,1789
3580,3,20,2016-05-31,2088
3581,3,20,2016-06-30,2123
3582,3,20,2016-07-31,2385
3583,3,20,2016-08-31,2018
3584,3,20,2016-09-30,1913
3585,3,20,2016-10-31,1828
3586,3,20,2016-11-30,1785
3587,3,20,2016-12-31,1368
3588,3,20,2017-01-31,1344
3589,3,20,2017-02-28,1320
3590,3,20,2017-03-31,1717
3591,3,20,2017-04-30,1944
3592,3,20,2017-05-31,2102
3593,3,20,2017-06-30,2197
3594,3,20,2017-07-31,2383
3595,3,20,2017-08-31,2080
3596,3,20,2017-09-30,1964
3597,3,20,2017-10-31,1897
3598,3,20,2017-11-30,1982
3599,3,20,2017-12-31,1466
3600,4,1,2013-01-31,388
3601,4,1,2013-02-28,404
3602,4,1,2013-03-31,522
3603,4,1,2013-04-30,607
3604,4,1,2013-05-31,688
3605,4,1,2013-06-30,707
3606,4,1,2013-07-31,751
3607,4,1,2013-08-31,693
3608,4,1,2013-09-30,611
3609,4,1,2013-10-31,537
3610,4,1,2013-11-30,610
3611,4,1,2013-12-31,455
3612,4,1,2014-01-31,483
3613,4,1,2014-02-28,480
3614,4,1,2014-03-31,621
3615,4,1,2014-04-30,708
3616,4,1,2014-05-31,772
3617,4,1,2014-06-30,852
3618,4,1,2014-07-31,815
3619,4,1,2014-08-31,737
3620,4,1,2014-09-30,710
3621,4,1,2014-10-31,649
3622,4,1,2014-11-30,703
3623,4,1,2014-12-31,518
3624,4,1,2015-01-31,485
3625,4,1,2015-02-28,503
3626,4,1,2015-03-31,653
3627,4,1,2015-04-30,713
3628,4,1,2015-05-31,835
3629,4,1,2015-06-30,819
3630,4,1,2015-07-31,882
3631,4,1,2015-08-31,857
3632,4,1,2015-09-30,747
3633,4,1,2015-10-31,729
3634,4,1,2015-11-30,743
3635,4,1,2015-12-31,495
3636,4,1,2016-01-31,494
3637,4,1,2016-02-29,504
3638,4,1,2016-03-31,693
3639,4,1,2016-04-30,748
3640,4,1,2016-05-31,849
3641,4,1,2016-06-30,939
3642,4,1,2016-07-31,1036
3643,4,1,2016-08-31,865
3644,4,1,2016-09-30,795
3645,4,1,2016-10-31,780
3646,4,1,2016-11-30,724
3647,4,1,2016-12-31,598
3648,4,1,2017-01-31,561
3649,4,1,2017-02-28,518
3650,4,1,2017-03-31,683
3651,4,1,2017-04-30,814
3652,4,1,2017-05-31,870
3653,4,1,2017-06-30,942
3654,4,1,2017-07-31,1087
3655,4,1,2017-08-31,855
3656,4,1,2017-09-30,835
3657,4,1,2017-10-31,770
3658,4,1,2017-11-30,808
3659,4,1,2017-12-31,636
3660,4,2,2013-01-31,1072
3661,4,2,2013-02-28,1134
3662,4,2,2013-03-31,1426
3663,4,2,2013-04-30,1573
3664,4,2,2013-05-31,1926
3665,4,2,2013-06-30,1824
3666,4,2,2013-07-31,2029
3667,4,2,2013-08-31,1874
3668,4,2,2013-09-30,1586
3669,4,2,2013-10-31,1576
3670,4,2,2013-11-30,1674
3671,4,2,2013-12-31,1204
3672,4,2,2014-01-31,1280
3673,4,2,2014-02-28,1247
3674,4,2,2014-03-31,1660
3675,4,2,2014-04-30,1829
3676,4,2,2014-05-31,2099
3677,4,2,2014-06-30,2164
3678,4,2,2014-07-31,2317
3679,4,2,2014-08-31,2049
3680,4,2,2014-09-30,1864
3681,4,2,2014-10-31,1787
3682,4,2,2014-11-30,1849
3683,4,2,2014-12-31,1317
3684,4,2,2015-01-31,1322
3685,4,2,2015-02-28,1271
3686,4,2,2015-03-31,1718
3687,4,2,2015-04-30,1931
3688,4,2,2015-05-31,2312
3689,4,2,2015-06-30,2278
3690,4,2,2015-07-31,2434
3691,4,2,2015-08-31,2133
3692,4,2,2015-09-30,2018
3693,4,2,2015-10-31,1899
3694,4,2,2015-11-30,1968
3695,4,2,2015-12-31,1447
3696,4,2,2016-01-31,1378
3697,4,2,2016-02-29,1503
3698,4,2,2016-03-31,1801
3699,4,2,2016-04-30,2087
3700,4,2,2016-05-31,2338
3701,4,2,2016-06-30,2402
3702,4,2,2016-07-31,2682
3703,4,2,2016-08-31,2346
3704,4,2,2016-09-30,2098
3705,4,2,2016-10-31,2000
3706,4,2,2016-11-30,2122
3707,4,2,2016-12-31,1550
3708,4,2,2017-01-31,1411
3709,4,2,2017-02-28,1449
3710,4,2,2017-03-31,1936
3711,4,2,2017-04-30,2248
3712,4,2,2017-05-31,2434
3713,4,2,2017-06-30,2467
3714,4,2,2017-07-31,2788
3715,4,2,2017-08-31,2391
3716,4,2,2017-09-30,2294
3717,4,2,2017-10-31,2070
3718,4,2,2017-11-30,2158
3719,4,2,2017-12-31,1648
3720,4,3,2013-01-31,698
3721,4,3,2013-02-28,659
3722,4,3,2013-03-31,924
3723,4,3,2013-04-30,996
3724,4,3,2013-05-31,1116
3725,4,3,2013-06-30,1228
3726,4,3,2013-07-31,1227
3727,4,3,2013-08-31,1130
3728,4,3,2013-09-30,1042
3729,4,3,2013-10-31,905
3730,4,3,2013-11-30,1020
3731,4,3,2013-12-31,765
3732,4,3,2014-01-31,750
3733,4,3,2014-02-28,795
3734,4,3,2014-03-31,1018
3735,4,3,2014-04-30,1167
3736,4,3,2014-05-31,1316
3737,4,3,2014-06-30,1400
3738,4,3,2014-07-31,1411
3739,4,3,2014-08-31,1329
3740,4,3,2014-09-30,1210
3741,4,3,2014-10-31,1046
3742,4,3,2014-11-30,1129
3743,4,3,2014-12-31,928
3744,4,3,2015-01-31,821
3745,4,3,2015-02-28,843
3746,4,3,2015-03-31,1081
3747,4,3,2015-04-30,1175
3748,4,3,2015-05-31,1321
3749,4,3,2015-06-30,1369
3750,4,3,2015-07-31,1564
3751,4,3,2015-08-31,1430
3752,4,3,2015-09-30,1229
3753,4,3,2015-10-31,1214
3754,4,3,2015-11-30,1221
3755,4,3,2015-12-31,877
3756,4,3,2016-01-31,909
3757,4,3,2016-02-29,912
3758,4,3,2016-03-31,1188
3759,4,3,2016-04-30,1327
3760,4,3,2016-05-31,1442
3761,4,3,2016-06-30,1467
3762,4,3,2016-07-31,1701
3763,4,3,2016-08-31,1422
3764,4,3,2016-09-30,1335
3765,4,3,2016-10-31,1263
3766,4,3,2016-11-30,1343
3767,4,3,2016-12-31,899
3768,4,3,2017-01-31,940
3769,4,3,2017-02-28,928
3770,4,3,2017-03-31,1215
3771,4,3,2017-04-30,1377
3772,4,3,2017-05-31,1550
3773,4,3,2017-06-30,1545
3774,4,3,2017-07-31,1728
3775,4,3,2017-08-31,1530
3776,4,3,2017-09-30,1392
3777,4,3,2017-10-31,1275
3778,4,3,2017-11-30,1316
3779,4,3,2017-12-31,1031
3780,4,4,2013-01-31,411
3781,4,4,2013-02-28,420
3782,4,4,2013-03-31,544
3783,4,4,2013-04-30,607
3784,4,4,2013-05-31,673
3785,4,4,2013-06-30,692
3786,4,4,2013-07-31,751
3787,4,4,2013-08-31,713
3788,4,4,2013-09-30,593
3789,4,4,2013-10-31,570
3790,4,4,2013-11-30,635
3791,4,4,2013-12-31,467
3792,4,4,2014-01-31,447
3793,4,4,2014-02-28,472
3794,4,4,2014-03-31,602
3795,4,4,2014-04-30,677
3796,4,4,2014-05-31,767
3797,4,4,2014-06-30,821
3798,4,4,2014-07-31,850
3799,4,4,2014-08-31,807
3800,4,4,2014-09-30,713
3801,4,4,2014-10-31,673
3802,4,4,2014-11-30,690
3803,4,4,2014-12-31,532
3804,4,4,2015-01-31,500
3805,4,4,2015-02-28,485
3806,4,4,2015-03-31,648
3807,4,4,2015-04-30,746
3808,4,4,2015-05-31,806
3809,4,4,2015-06-30,804
3810,4,4,2015-07-31,922
3811,4,4,2015-08-31,835
3812,4,4,2015-09-30,749
3813,4,4,2015-10-31,693
3814,4,4,2015-11-30,744
3815,4,4,2015-12-31,574
3816,4,4,2016-01-31,527
3817,4,4,2016-02-29,498
3818,4,4,2016-03-31,683
3819,4,4,2016-04-30,826
3820,4,4,2016-05-31,866
3821,4,4,2016-06-30,900
3822,4,4,2016-07-31,979
3823,4,4,2016-08-31,890
3824,4,4,2016-09-30,778
3825,4,4,2016-10-31,733
3826,4,4,2016-11-30,813
3827,4,4,2016-12-31,555
3828,4,4,2017-01-31,555
3829,4,4,2017-02-28,545
3830,4,4,2017-03-31,674
3831,4,4,2017-04-30,820
3832,4,4,2017-05-31,920
3833,4,4,2017-06-30,901
3834,4,4,2017-07-31,1089
3835,4,4,2017-08-31,899
3836,4,4,2017-09-30,775
3837,4,4,2017-10-31,788
3838,4,4,2017-11-30,847
3839,4,4,2017-12-31,662
3840,4,5,2013-01-31,333
3841,4,5,2013-02-28,334
3842,4,5,2013-03-31,443
3843,4,5,2013-04-30,516
3844,4,5,2013-05-31,536
3845,4,5,2013-06-30,603
3846,4,5,2013-07-31,653
3847,4,5,2013-08-31,570
3848,4,5,2013-09-30,552
3849,4,5,2013-10-31,459
3850,4,5,2013-11-30,532
3851,4,5,2013-12-31,351
3852,4,5,2014-01-31,406
3853,4,5,2014-02-28,386
3854,4,5,2014-03-31,490
3855,4,5,2014-04-30,541
3856,4,5,2014-05-31,666
3857,4,5,2014-06-30,735
3858,4,5,2014-07-31,782
3859,4,5,2014-08-31,673
3860,4,5,2014-09-30,601
3861,4,5,2014-10-31,544
3862,4,5,2014-11-30,559
3863,4,5,2014-12-31,451
3864,4,5,2015-01-31,450
3865,4,5,2015-02-28,408
3866,4,5,2015-03-31,534
3867,4,5,2015-04-30,614
3868,4,5,2015-05-31,730
3869,4,5,2015-06-30,709
3870,4,5,2015-07-31,765
3871,4,5,2015-08-31,711
3872,4,5,2015-09-30,603
3873,4,5,2015-10-31,578
3874,4,5,2015-11-30,622
3875,4,5,2015-12-31,449
3876,4,5,2016-01-31,453
3877,4,5,2016-02-29,489
3878,4,5,2016-03-31,590
3879,4,5,2016-04-30,718
3880,4,5,2016-05-31,723
3881,4,5,2016-06-30,757
3882,4,5,2016-07-31,911
3883,4,5,2016-08-31,742
3884,4,5,2016-09-30,699
3885,4,5,2016-10-31,612
3886,4,5,2016-11-30,679
3887,4,5,2016-12-31,489
3888,4,5,2017-01-31,460
3889,4,5,2017-02-28,472
3890,4,5,2017-03-31,600
3891,4,5,2017-04-30,683
3892,4,5,2017-05-31,729
3893,4,5,2017-06-30,811
3894,4,5,2017-07-31,883
3895,4,5,2017-08-31,764
3896,4,5,2017-09-30,719
3897,4,5,2017-10-31,608
3898,4,5,2017-11-30,660
3899,4,5,2017-12-31,513
3900,4,6,2013-01-31,1040
3901,4,6,2013-02-28,1129
3902,4,6,2013-03-31,1466
3903,4,6,2013-04-30,1661
3904,4,6,2013-05-31,1777
3905,4,6,2013-06-30,1870
3906,4,6,2013-07-31,2000
3907,4,6,2013-08-31,1848
3908,4,6,2013-09-30,1597
3909,4,6,2013-10-31,1505
3910,4,6,2013-11-30,1650
3911,4,6,2013-12-31,1128
3912,4,6,2014-01-31,1190
3913,4,6,2014-02-28,1256
3914,4,6,2014-03-31,1602
3915,4,6,2014-04-30,1898
3916,4,6,2014-05-31,2127
3917,4,6,2014-06-30,2050
3918,4,6,2014-07-31,2355
3919,4,6,2014-08-31,2156
3920,4,6,2014-09-30,1839
3921,4,6,2014-10-31,1754
3922,4,6,2014-11-30,1879
3923,4,6,2014-12-31,1398
3924,4,6,2015-01-31,1313
3925,4,6,2015-02-28,1353
3926,4,6,2015-03-31,1684
3927,4,6,2015-04-30,1881
3928,4,6,2015-05-31,2180
3929,4,6,2015-06-30,2196
3930,4,6,2015-07-31,2404
3931,4,6,2015-08-31,2227
3932,4,6,2015-09-30,1983
3933,4,6,2015-10-31,1876
3934,4,6,2015-11-30,1940
3935,4,6,2015-12-31,1397
3936,4,6,2016-01-31,1461
3937,4,6,2016-02-29,1398
3938,4,6,2016-03-31,1835
3939,4,6,2016-04-30,2106
3940,4,6,2016-05-31,2325
3941,4,6,2016-06-30,2442
3942,4,6,2016-07-31,2697
3943,4,6,2016-08-31,2225
3944,4,6,2016-09-30,2104
3945,4,6,2016-10-31,2026
3946,4,6,2016-11-30,2012
3947,4,6,2016-12-31,1615
3948,4,6,2017-01-31,1440
3949,4,6,2017-02-28,1485
3950,4,6,2017-03-31,1880
3951,4,6,2017-04-30,2181
3952,4,6,2017-05-31,2411
3953,4,6,2017-06-30,2467
3954,4,6,2017-07-31,2749
3955,4,6,2017-08-31,2447
3956,4,6,2017-09-30,2211
3957,4,6,2017-10-31,2051
3958,4,6,2017-11-30,2079
3959,4,6,2017-12-31,1624
3960,4,7,2013-01-31,1049
3961,4,7,2013-02-28,1137
3962,4,7,2013-03-31,1516
3963,4,7,2013-04-30,1562
3964,4,7,2013-05-31,1813
3965,4,7,2013-06-30,1934
3966,4,7,2013-07-31,2055
3967,4,7,2013-08-31,1778
3968,4,7,2013-09-30,1614
3969,4,7,2013-10-31,1565
3970,4,7,2013-11-30,1656
3971,4,7,2013-12-31,1206
3972,4,7,2014-01-31,1352
3973,4,7,2014-02-28,1196
3974,4,7,2014-03-31,1695
3975,4,7,2014-04-30,1876
3976,4,7,2014-05-31,2067
3977,4,7,2014-06-30,2246
3978,4,7,2014-07-31,2274
3979,4,7,2014-08-31,2138
3980,4,7,2014-09-30,1933
3981,4,7,2014-10-31,1863
3982,4,7,2014-11-30,1908
3983,4,7,2014-12-31,1312
3984,4,7,2015-01-31,1302
3985,4,7,2015-02-28,1276
3986,4,7,2015-03-31,1771
3987,4,7,2015-04-30,1888
3988,4,7,2015-05-31,2161
3989,4,7,2015-06-30,2159
3990,4,7,2015-07-31,2484
3991,4,7,2015-08-31,2174
3992,4,7,2015-09-30,1906
3993,4,7,2015-10-31,1848
3994,4,7,2015-11-30,1927
3995,4,7,2015-12-31,1458
3996,4,7,2016-01-31,1437
3997,4,7,2016-02-29,1421
3998,4,7,2016-03-31,1788
3999,4,7,2016-04-30,2112
4000,4,7,2016-05-31,2351
4001,4,7,2016-06-30,2412
4002,4,7,2016-07-31,2713
4003,4,7,2016-08-31,2263
4004,4,7,2016-09-30,2004
4005,4,7,2016-10-31,2028
4006,4,7,2016-11-30,2072
4007,4,7,2016-12-31,1535
4008,4,7,2017-01-31,1452
4009,4,7,2017-02-28,1472
4010,4,7,2017-03-31,1927
4011,4,7,2017-04-30,2155
4012,4,7,2017-05-31,2462
4013,4,7,2017-06-30,2529
4014,4,7,2017-07-31,2835
4015,4,7,2017-08-31,2407
4016,4,7,2017-09-30,2168
4017,4,7,2017-10-31,2071
4018,4,7,2017-11-30,2185
4019,4,7,2017-12-31,1630
4020,4,8,2013-01-31,1408
4021,4,8,2013-02-28,1442
4022,4,8,2013-03-31,1933
4023,4,8,2013-04-30,2095
4024,4,8,2013-05-31,2416
4025,4,8,2013-06-30,2527
4026,4,8,2013-07-31,2547
4027,4,8,2013-08-31,2333
4028,4,8,2013-09-30,2112
4029,4,8,2013-10-31,2067
4030,4,8,2013-11-30,2224
4031,4,8,2013-12-31,1576
4032,4,8,2014-01-31,1573
4033,4,8,2014-02-28,1596
4034,4,8,2014-03-31,2195
4035,4,8,2014-04-30,2420
4036,4,8,2014-05-31,2766
4037,4,8,2014-06-30,2875
4038,4,8,2014-07-31,3028
4039,4,8,2014-08-31,2657
4040,4,8,2014-09-30,2415
4041,4,8,2014-10-31,2319
4042,4,8,2014-11-30,2462
4043,4,8,2014-12-31,1708
4044,4,8,2015-01-31,1642
4045,4,8,2015-02-28,1695
4046,4,8,2015-03-31,2327
4047,4,8,2015-04-30,2529
4048,4,8,2015-05-31,2825
4049,4,8,2015-06-30,2965
4050,4,8,2015-07-31,3189
4051,4,8,2015-08-31,2852
4052,4,8,2015-09-30,2496
4053,4,8,2015-10-31,2429
4054,4,8,2015-11-30,2561
4055,4,8,2015-12-31,1877
4056,4,8,2016-01-31,1891
4057,4,8,2016-02-29,1918
4058,4,8,2016-03-31,2308
4059,4,8,2016-04-30,2720
4060,4,8,2016-05-31,3049
4061,4,8,2016-06-30,3184
4062,4,8,2016-07-31,3466
4063,4,8,2016-08-31,2957
4064,4,8,2016-09-30,2827
4065,4,8,2016-10-31,2769
4066,4,8,2016-11-30,2834
4067,4,8,2016-12-31,2077
4068,4,8,2017-01-31,1908
4069,4,8,2017-02-28,1908
4070,4,8,2017-03-31,2584
4071,4,8,2017-04-30,2870
4072,4,8,2017-05-31,3257
4073,4,8,2017-06-30,3286
4074,4,8,2017-07-31,3688
4075,4,8,2017-08-31,3130
4076,4,8,2017-09-30,2952
4077,4,8,2017-10-31,2756
4078,4,8,2017-11-30,2954
4079,4,8,2017-12-31,2203
4080,4,9,2013-01-31,943
4081,4,9,2013-02-28,999
4082,4,9,2013-03-31,1323
4083,4,9,2013-04-30,1435
4084,4,9,2013-05-31,1602
4085,4,9,2013-06-30,1620
4086,4,9,2013-07-31,1832
4087,4,9,2013-08-31,1563
4088,4,9,2013-09-30,1417
4089,4,9,2013-10-31,1396
4090,4,9,2013-11-30,1404
4091,4,9,2013-12-31,1007
4092,4,9,2014-01-31,1086
4093,4,9,2014-02-28,1121
4094,4,9,2014-03-31,1419
4095,4,9,2014-04-30,1597
4096,4,9,2014-05-31,1795
4097,4,9,2014-06-30,1917
4098,4,9,2014-07-31,2128
4099,4,9,2014-08-31,1805
4100,4,9,2014-09-30,1665
4101,4,9,2014-10-31,1537
4102,4,9,2014-11-30,1657
4103,4,9,2014-12-31,1181
4104,4,9,2015-01-31,1116
4105,4,9,2015-02-28,1145
4106,4,9,2015-03-31,1475
4107,4,9,2015-04-30,1628
4108,4,9,2015-05-31,1957
4109,4,9,2015-06-30,1976
4110,4,9,2015-07-31,2195
4111,4,9,2015-08-31,1999
4112,4,9,2015-09-30,1735
4113,4,9,2015-10-31,1682
4114,4,9,2015-11-30,1694
4115,4,9,2015-12-31,1273
4116,4,9,2016-01-31,1192
4117,4,9,2016-02-29,1236
4118,4,9,2016-03-31,1665
4119,4,9,2016-04-30,1836
4120,4,9,2016-05-31,1988
4121,4,9,2016-06-30,2166
4122,4,9,2016-07-31,2369
4123,4,9,2016-08-31,2132
4124,4,9,2016-09-30,1805
4125,4,9,2016-10-31,1713
4126,4,9,2016-11-30,1868
4127,4,9,2016-12-31,1347
4128,4,9,2017-01-31,1253
4129,4,9,2017-02-28,1329
4130,4,9,2017-03-31,1726
4131,4,9,2017-04-30,1922
4132,4,9,2017-05-31,2109
4133,4,9,2017-06-30,2099
4134,4,9,2017-07-31,2392
4135,4,9,2017-08-31,2067
4136,4,9,2017-09-30,1948
4137,4,9,2017-10-31,1786
4138,4,9,2017-11-30,1946
4139,4,9,2017-12-31,1466
4140,4,10,2013-01-31,1314
4141,4,10,2013-02-28,1268
4142,4,10,2013-03-31,1754
4143,4,10,2013-04-30,1982
4144,4,10,2013-05-31,2240
4145,4,10,2013-06-30,2428
4146,4,10,2013-07-31,2510
4147,4,10,2013-08-31,2243
4148,4,10,2013-09-30,2069
4149,4,10,2013-10-31,1991
4150,4,10,2013-11-30,2008
4151,4,10,2013-12-31,1471
4152,4,10,2014-01-31,1538
4153,4,10,2014-02-28,1619
4154,4,10,2014-03-31,2099
4155,4,10,2014-04-30,2376
4156,4,10,2014-05-31,2588
4157,4,10,2014-06-30,2675
4158,4,10,2014-07-31,2903
4159,4,10,2014-08-31,2728
4160,4,10,2014-09-30,2337
4161,4,10,2014-10-31,2284
4162,4,10,2014-11-30,2351
4163,4,10,2014-12-31,1691
4164,4,10,2015-01-31,1573
4165,4,10,2015-02-28,1601
4166,4,10,2015-03-31,2213
4167,4,10,2015-04-30,2471
4168,4,10,2015-05-31,2671
4169,4,10,2015-06-30,2683
4170,4,10,2015-07-31,3136
4171,4,10,2015-08-31,2708
4172,4,10,2015-09-30,2474
4173,4,10,2015-10-31,2347
4174,4,10,2015-11-30,2479
4175,4,10,2015-12-31,1805
4176,4,10,2016-01-31,1823
4177,4,10,2016-02-29,1795
4178,4,10,2016-03-31,2319
4179,4,10,2016-04-30,2611
4180,4,10,2016-05-31,2929
4181,4,10,2016-06-30,3067
4182,4,10,2016-07-31,3339
4183,4,10,2016-08-31,2841
4184,4,10,2016-09-30,2627
4185,4,10,2016-10-31,2508
4186,4,10,2016-11-30,2619
4187,4,10,2016-12-31,2018
4188,4,10,2017-01-31,1831
4189,4,10,2017-02-28,1832
4190,4,10,2017-03-31,2464
4191,4,10,2017-04-30,2777
4192,4,10,2017-05-31,3086
4193,4,10,2017-06-30,3102
4194,4,10,2017-07-31,3386
4195,4,10,2017-08-31,3003
4196,4,10,2017-09-30,2655
4197,4,10,2017-10-31,2633
4198,4,10,2017-11-30,2706
4199,4,10,2017-12-31,2090
4200,4,11,2013-01-31,1350
4201,4,11,2013-02-28,1275
4202,4,11,2013-03-31,1718
4203,4,11,2013-04-30,1898
4204,4,11,2013-05-31,2084
4205,4,11,2013-06-30,2294
4206,4,11,2013-07-31,2376
4207,4,11,2013-08-31,2185
4208,4,11,2013-09-30,1896
4209,4,11,2013-10-31,1827
4210,4,11,2013-11-30,1994
4211,4,11,2013-12-31,1412
4212,4,11,2014-01-31,1494
4213,4,11,2014-02-28,1483
4214,4,11,2014-03-31,1912
4215,4,11,2014-04-30,2253
4216,4,11,2014-05-31,2505
4217,4,11,2014-06-30,2486
4218,4,11,2014-07-31,2903
4219,4,11,2014-08-31,2487
4220,4,11,2014-09-30,2225
4221,4,11,2014-10-31,2189
4222,4,11,2014-11-30,2159
4223,4,11,2014-12-31,1621
4224,4,11,2015-01-31,1538
4225,4,11,2015-02-28,1563
4226,4,11,2015-03-31,2041
4227,4,11,2015-04-30,2305
4228,4,11,2015-05-31,2634
